,County,FIPS,County Centroid,year,CDC Week,Week Ending Date,Count,Disease_INFLUENZA_A,Disease_INFLUENZA_B,Disease_INFLUENZA_UNSPECIFIED,UnempRate,GDP,GDP_change,Population,flu,fluSymptoms,fever,cough,soreThroat,Target,VaxRate,PRCP,SNOW,TAVG,TMAX,TMIN,SNOWDepth
136,ALBANY,36001,"(42.5882713, -73.9740136)",2013,44,11/02/2013,0,0,0,0,6.1,25479702,2.8,306613,0.006195,0.0017100000000000001,0.21772800000000003,0.310284,0.128772,1.0,0.379,0.06999999999999999,0.0,44.07142857142857,55.42857142857143,32.714285714285715,0.0
137,ALBANY,36001,"(42.5882713, -73.9740136)",2013,45,11/09/2013,0,0,0,0,6.1,25479702,2.8,306613,0.0116266031,0.0033744,0.12155073890000001,0.1897694341,0.06134926190000001,0.0,0.505,0.041666666666666664,0.0,41.285714285714285,50.142857142857146,32.42857142857143,0.0
138,ALBANY,36001,"(42.5882713, -73.9740136)",2013,46,11/16/2013,1,1,0,0,6.1,25479702,2.8,306613,0.0053661245,0.0025308,0.18865017679999999,0.3564542143,0.16957669739999998,1.0,0.505,0.005,0.0,41.07142857142857,51.0,31.142857142857142,0.0
139,ALBANY,36001,"(42.5882713, -73.9740136)",2013,47,11/23/2013,0,0,0,0,6.1,25479702,2.8,306613,0.006388243399999999,0.0028923429,0.2310964666,0.2087803255,0.0914124385,3.0,0.505,0.0475,0.08,34.642857142857146,43.857142857142854,25.428571428571427,0.0
140,ALBANY,36001,"(42.5882713, -73.9740136)",2013,48,11/30/2013,1,1,0,0,6.1,25479702,2.8,306613,0.0040245934,0.0036154285999999997,0.0977550916,0.2021038815,0.22654386920000003,6.0,0.505,0.248,0.425,27.357142857142858,34.57142857142857,20.142857142857142,0.14285714285714285
141,ALBANY,36001,"(42.5882713, -73.9740136)",2013,49,12/07/2013,3,2,1,0,6.1,25479702,2.8,306613,0.0040245934,0.0019282286,0.19293768079999998,0.1438264465,0.0779604408,6.0,0.557,0.078,0.1,34.357142857142854,42.714285714285715,26.0,0.0
142,ALBANY,36001,"(42.5882713, -73.9740136)",2013,50,12/14/2013,6,6,0,0,6.1,25479702,2.8,306613,0.0042162407,0.0033744,0.2153398893,0.16544001949999998,0.2286839597,19.0,0.557,0.19714285714285712,2.1142857142857143,21.642857142857142,27.857142857142858,15.428571428571429,2.142857142857143
143,ALBANY,36001,"(42.5882713, -73.9740136)",2013,51,12/21/2013,6,5,1,0,6.1,25479702,2.8,306613,0.0053661245,0.0048205714,0.1259454305,0.162950498,0.2598681361,26.0,0.557,0.09400000000000001,0.7,27.142857142857142,35.714285714285715,18.571428571428573,8.142857142857142
144,ALBANY,36001,"(42.5882713, -73.9740136)",2013,52,12/28/2013,19,19,0,0,6.1,25479702,2.8,306613,0.0183981411,0.0134976,0.289728084,0.2872002527,0.5429715408,39.0,0.557,0.28,0.2333333333333333,28.642857142857142,36.57142857142857,20.714285714285715,0.0
145,ALBANY,36001,"(42.5882713, -73.9740136)",2014,1,01/04/2014,26,26,0,0,4.9,26405639,3.6,307190,0.0195480249,0.014100171399999998,0.2534986751,0.28878449359999997,0.2375500491,69.0,0.591,0.13333333333333333,1.5833333333333333,14.375,24.375,4.375,3.5
146,ALBANY,36001,"(42.5882713, -73.9740136)",2014,2,01/11/2014,39,39,0,0,4.9,26405639,3.6,307190,0.0281721536,0.030369599999999997,0.3183471734,0.1837719505,0.49650100350000004,53.0,0.591,0.22,0.13333333333333333,25.071428571428573,35.142857142857146,15.0,1.7142857142857142
147,ALBANY,36001,"(42.5882713, -73.9740136)",2014,3,01/18/2014,69,68,1,0,4.9,26405639,3.6,307190,0.021720027700000002,0.0228977143,0.3734416,0.36595966,0.1188259791,45.0,0.591,0.09500000000000001,0.39999999999999997,32.357142857142854,40.285714285714285,24.428571428571427,0.5714285714285714
148,ALBANY,36001,"(42.5882713, -73.9740136)",2014,4,01/25/2014,53,53,0,0,4.9,26405639,3.6,307190,0.024275325099999998,0.0143412,0.33999906869999996,0.2118356474,0.2634349536,32.0,0.591,0.0125,0.32,11.928571428571429,19.285714285714285,4.571428571428571,1.1428571428571428
149,ALBANY,36001,"(42.5882713, -73.9740136)",2014,5,02/01/2014,45,45,0,0,4.9,26405639,3.6,307190,0.0152040194,0.0156668571,0.38812630130000003,0.2036881225,0.3424144852,35.0,0.591,0.002,0.11666666666666665,21.214285714285715,30.285714285714285,12.142857142857142,0.5714285714285714
150,ALBANY,36001,"(42.5882713, -73.9740136)",2014,6,02/08/2014,32,31,1,0,4.9,26405639,3.6,307190,0.010732249,0.0101834571,0.3878047385,0.18852467329999997,0.2696514071,12.0,0.61,0.188,2.18,17.857142857142858,26.857142857142858,8.857142857142858,5.285714285714286
151,ALBANY,36001,"(42.5882713, -73.9740136)",2014,7,02/15/2014,35,31,4,0,4.9,26405639,3.6,307190,0.004599535300000001,0.0072308571,0.4147088262,0.2709052029,0.2311297775,8.0,0.61,0.30800000000000005,2.96,18.642857142857142,26.428571428571427,10.857142857142858,10.571428571428571
152,ALBANY,36001,"(42.5882713, -73.9740136)",2014,8,02/22/2014,12,9,3,0,4.9,26405639,3.6,307190,0.0057494191,0.0065077714,0.2726852556,0.2233779743,0.19617496550000002,10.0,0.61,0.14142857142857143,0.3333333333333333,29.071428571428573,39.57142857142857,18.571428571428573,10.0
153,ALBANY,36001,"(42.5882713, -73.9740136)",2014,9,03/01/2014,8,7,1,0,4.9,26405639,3.6,307190,0.0051744771999999994,0.006628285699999999,0.35532689549999996,0.153105572,0.36198102719999997,14.0,0.61,0.005,0.13333333333333333,18.357142857142858,26.857142857142858,9.857142857142858,4.142857142857143
154,ALBANY,36001,"(42.5882713, -73.9740136)",2014,10,03/08/2014,10,7,3,0,4.9,26405639,3.6,307190,0.0035774163,0.005784685699999999,0.1895076776,0.1507292106,0.18547451280000002,8.0,0.623,0.0,0.0,19.5,30.0,9.0,3.5714285714285716
155,ALBANY,36001,"(42.5882713, -73.9740136)",2014,11,03/15/2014,14,6,8,0,4.9,26405639,3.6,307190,0.0057494191,0.0024102857,0.23409771940000001,0.1721164635,0.18904133039999999,16.0,0.623,0.1825,1.375,29.642857142857142,38.285714285714285,21.0,1.5714285714285714
156,ALBANY,36001,"(42.5882713, -73.9740136)",2014,12,03/22/2014,8,1,7,0,4.9,26405639,3.6,307190,0.0051105948,0.0072308571,0.18522017359999998,0.2226990139,0.245804684,29.0,0.623,0.0625,0.1,30.142857142857142,39.285714285714285,21.0,0.0
157,ALBANY,36001,"(42.5882713, -73.9740136)",2014,13,03/29/2014,16,6,10,0,4.9,26405639,3.6,307190,0.004599535300000001,0.0046398,0.382016608,0.1701927423,0.205346782,34.0,0.623,0.29000000000000004,0.0,32.142857142857146,40.42857142857143,23.857142857142858,0.0
158,ALBANY,36001,"(42.5882713, -73.9740136)",2014,14,04/05/2014,29,14,15,0,4.9,26405639,3.6,307190,0.0056216542,0.0036154285999999997,0.3455728239,0.2135330484,0.2256266875,22.0,0.631,0.015714285714285715,0.0,42.0,52.42857142857143,31.571428571428573,0.0
159,ALBANY,36001,"(42.5882713, -73.9740136)",2014,15,04/12/2014,34,4,30,0,4.9,26405639,3.6,307190,0.0070270678,0.005784685699999999,0.3794441056,0.27169732329999996,0.3487328477,22.0,0.631,0.03142857142857143,0.0,49.785714285714285,65.0,34.57142857142857,0.0
160,ALBANY,36001,"(42.5882713, -73.9740136)",2014,16,04/19/2014,22,6,16,0,4.9,26405639,3.6,307190,0.0020442379000000003,0.0032538857,0.20365644089999999,0.17924554780000002,0.23969013960000002,32.0,0.631,0.144,0.39999999999999997,46.214285714285715,59.0,33.42857142857143,0.2857142857142857
161,ALBANY,36001,"(42.5882713, -73.9740136)",2014,17,04/26/2014,22,3,19,0,4.9,26405639,3.6,307190,0.0035774163,0.0036154285999999997,0.1594951495,0.11406534859999999,0.1728377877,17.0,0.631,0.12833333333333333,0.0,50.57142857142857,61.714285714285715,39.42857142857143,0.0
162,ALBANY,36001,"(42.5882713, -73.9740136)",2014,18,05/03/2014,32,9,23,0,4.9,26405639,3.6,307190,0.0026830621999999996,0.0012051428999999998,0.24524522989999997,0.2537048725,0.1296283408,8.0,0.631,0.16999999999999998,0.0,51.0,59.57142857142857,42.42857142857143,0.0
163,ALBANY,36001,"(42.5882713, -73.9740136)",2014,19,05/10/2014,17,7,10,0,4.9,26405639,3.6,307190,0.0011498838,0.0012051428999999998,0.2285239642,0.09890189949999999,0.1940348749,0.0,0.631,0.05600000000000001,0.0,58.642857142857146,69.71428571428571,47.57142857142857,0.0
164,ALBANY,36001,"(42.5882713, -73.9740136)",2014,20,05/17/2014,8,3,5,0,4.9,26405639,3.6,307190,0.0015970609,0.0,0.2556424271,0.2551759534,0.4909979135,0.0,0.631,0.28800000000000003,0.0,61.92857142857143,73.42857142857143,50.42857142857143,0.0
165,ALBANY,36001,"(42.5882713, -73.9740136)",2015,40,10/10/2015,0,0,0,0,4,26254937,-0.6,307476,0.020697908799999998,0.0062667429,0.2212352074,0.20391444260000002,0.1950539657,1.0,0.36200000000000004,0.6416666666666667,0.0,58.0,65.42857142857143,50.57142857142857,0.0
166,ALBANY,36001,"(42.5882713, -73.9740136)",2015,41,10/17/2015,0,0,0,0,4,26254937,-0.6,307476,0.0194202601,0.0025308,0.2153398893,0.3174139908,0.1847611493,0.0,0.36200000000000004,0.09999999999999999,0.0,55.0,65.85714285714286,44.142857142857146,0.0
167,ALBANY,36001,"(42.5882713, -73.9740136)",2015,42,10/24/2015,1,0,1,0,4,26254937,-0.6,307476,0.018462023600000002,0.0019282286,0.2416008514,0.2915003353,0.25222495559999997,0.0,0.36200000000000004,0.0125,0.0,49.92857142857143,60.142857142857146,39.714285714285715,0.0
168,ALBANY,36001,"(42.5882713, -73.9740136)",2015,43,10/31/2015,0,0,0,0,4,26254937,-0.6,307476,0.013415311200000002,0.0071706,0.1661407807,0.2240569347,0.2746449516,0.0,0.36200000000000004,0.07857142857142858,0.0,47.0,56.857142857142854,37.142857142857146,0.0
169,ALBANY,36001,"(42.5882713, -73.9740136)",2015,44,11/07/2015,0,0,0,0,4,26254937,-0.6,307476,0.0068993029,0.0016872,0.3115943545,0.1493712898,0.2861606769,0.0,0.36200000000000004,0.32,0.0,46.214285714285715,57.714285714285715,34.714285714285715,0.0
170,ALBANY,36001,"(42.5882713, -73.9740136)",2015,45,11/14/2015,0,0,0,0,4,26254937,-0.6,307476,0.004599535300000001,0.0039769714,0.3138452942,0.31911139190000004,0.18262105879999999,0.0,0.49,0.0,0.0,54.142857142857146,66.14285714285714,42.142857142857146,0.0
171,ALBANY,36001,"(42.5882713, -73.9740136)",2015,46,11/21/2015,0,0,0,0,4,26254937,-0.6,307476,0.0057494191,0.0043385143,0.1914370544,0.3666386204,0.31387994469999997,0.0,0.49,0.21666666666666667,0.0,46.07142857142857,54.42857142857143,37.714285714285715,0.0
172,ALBANY,36001,"(42.5882713, -73.9740136)",2015,47,11/28/2015,0,0,0,0,4,26254937,-0.6,307476,0.0017248257000000002,0.0037961999999999996,0.3183471734,0.3418565655,0.30144703780000004,0.0,0.49,0.08199999999999999,0.0,43.57142857142857,54.142857142857146,33.0,0.0
173,ALBANY,36001,"(42.5882713, -73.9740136)",2015,48,12/05/2015,0,0,0,0,4,26254937,-0.6,307476,0.0057494191,0.0019282286,0.44879448310000003,0.23763614289999999,0.2078945088,1.0,0.49,0.0033333333333333335,0.0,39.57142857142857,49.57142857142857,29.571428571428573,0.0
174,ALBANY,36001,"(42.5882713, -73.9740136)",2015,49,12/12/2015,0,0,0,0,4,26254937,-0.6,307476,0.004599535300000001,0.0037961999999999996,0.3162034214,0.34049864469999996,0.1669270615,0.0,0.534,0.122,0.0,37.285714285714285,44.57142857142857,30.0,0.0
175,ALBANY,36001,"(42.5882713, -73.9740136)",2015,50,12/19/2015,1,1,0,0,4,26254937,-0.6,307476,0.0034496515000000004,0.0038564571000000002,0.39873787369999997,0.3137928687,0.5072014561,0.0,0.534,0.006,0.0,42.642857142857146,52.142857142857146,33.142857142857146,0.0
176,ALBANY,36001,"(42.5882713, -73.9740136)",2015,51,12/26/2015,0,0,0,0,4,26254937,-0.6,307476,0.0022997676,0.0037961999999999996,0.3177040478,0.4345346613,0.4920170043,1.0,0.534,0.1875,0.0,43.357142857142854,49.857142857142854,36.857142857142854,0.0
177,ALBANY,36001,"(42.5882713, -73.9740136)",2016,1,01/09/2016,0,0,0,0,4.1,-,-,307628,0.0051105948,0.0059654571,0.2662539995,0.47051956289999997,0.5062842745,4.0,0.575,0.15,0.13333333333333333,27.0,38.0,16.0,0.0
178,ALBANY,36001,"(42.5882713, -73.9740136)",2016,2,01/16/2016,1,1,0,0,4.1,-,-,307628,0.0034496515000000004,0.0028923429,0.3537190815,0.44867966979999996,0.2311297775,4.0,0.575,0.0775,0.275,27.071428571428573,34.285714285714285,19.857142857142858,0.14285714285714285
179,ALBANY,36001,"(42.5882713, -73.9740136)",2016,3,01/23/2016,4,3,1,0,4.1,-,-,307628,0.0051105948,0.0029526,0.45018792189999995,0.414165849,0.2282763234,7.0,0.575,0.0033333333333333335,0.18333333333333335,20.857142857142858,28.142857142857142,13.571428571428571,0.14285714285714285
180,ALBANY,36001,"(42.5882713, -73.9740136)",2016,4,01/30/2016,4,2,2,0,4.1,-,-,307628,0.0022997676,0.0028923429,0.3269221814,0.5148783096,0.1650926982,14.0,0.575,0.0,0.0,33.642857142857146,42.714285714285715,24.571428571428573,0.0
181,ALBANY,36001,"(42.5882713, -73.9740136)",2016,5,02/06/2016,7,6,1,0,4.1,-,-,307628,0.0070270678,0.0032538857,0.3781578544,0.3934575566,0.3727833889,31.0,0.575,0.06999999999999999,0.0,38.57142857142857,49.0,28.142857142857142,0.0
182,ALBANY,36001,"(42.5882713, -73.9740136)",2016,6,02/13/2016,14,13,1,0,4.1,-,-,307628,0.004599535300000001,0.0046398,0.513214231,0.3421960457,0.1642774256,57.0,0.606,0.05333333333333334,0.75,17.428571428571427,26.285714285714285,8.571428571428571,0.7142857142857143
183,ALBANY,36001,"(42.5882713, -73.9740136)",2016,7,02/20/2016,31,28,3,0,4.1,-,-,307628,0.006707655600000001,0.0047000571,0.6434471656,0.6891448143000001,0.2673074984,68.0,0.606,0.34,0.75,30.357142857142858,41.285714285714285,19.428571428571427,0.2857142857142857
184,ALBANY,36001,"(42.5882713, -73.9740136)",2016,8,02/27/2016,57,42,15,0,4.1,-,-,307628,0.0112433085,0.0096411429,0.4040972537,0.3934575566,0.339357213,85.0,0.606,0.625,0.10000000000000002,34.42857142857143,44.142857142857146,24.714285714285715,0.0
185,ALBANY,36001,"(42.5882713, -73.9740136)",2016,9,03/05/2016,68,52,16,0,4.1,-,-,307628,0.0102211895,0.0122924571,0.5247904918999999,0.244425747,0.20687541809999999,98.0,0.606,0.03,0.0,30.785714285714285,40.285714285714285,21.285714285714285,0.0
186,ALBANY,36001,"(42.5882713, -73.9740136)",2016,10,03/12/2016,85,72,13,0,4.1,-,-,307628,0.0218477926,0.012533485700000001,0.5768836657,0.44867966979999996,0.2771926785,67.0,0.617,0.034999999999999996,0.0,50.142857142857146,62.142857142857146,38.142857142857146,0.0
187,ALBANY,36001,"(42.5882713, -73.9740136)",2016,11,03/19/2016,98,71,26,1,4.1,-,-,307628,0.0183981411,0.0204874286,0.517501735,0.4420032257,0.30654249149999996,72.0,0.617,0.08,0.0,43.0,52.0,34.0,0.0
188,ALBANY,36001,"(42.5882713, -73.9740136)",2016,12,03/26/2016,67,49,18,0,4.1,-,-,307628,0.0114988382,0.012654,0.5914611794,0.3483066894,0.2731163155,50.0,0.617,0.016666666666666666,0.03333333333333333,44.214285714285715,54.857142857142854,33.57142857142857,0.0
189,ALBANY,36001,"(42.5882713, -73.9740136)",2016,13,04/02/2016,72,43,29,0,4.1,-,-,307628,0.010796131399999999,0.0101232,0.4718398172,0.3041742629,0.3032814011,47.0,0.617,0.096,0.3,45.857142857142854,55.42857142857143,36.285714285714285,0.2857142857142857
190,ALBANY,36001,"(42.5882713, -73.9740136)",2016,14,04/09/2016,50,34,16,0,4.1,-,-,307628,0.0056216542,0.0097616571,0.3978803729,0.2698867623,0.1642774256,33.0,0.619,0.14714285714285716,0.7166666666666667,34.285714285714285,44.0,24.571428571428573,0.8571428571428571
191,ALBANY,36001,"(42.5882713, -73.9740136)",2016,15,04/16/2016,47,24,23,0,4.1,-,-,307628,0.0051105948,0.0065077714,0.4381829107,0.23989934420000003,0.3026699467,36.0,0.619,0.021428571428571432,0.0,47.214285714285715,60.0,34.42857142857143,0.0
192,ALBANY,36001,"(42.5882713, -73.9740136)",2016,16,04/23/2016,33,13,20,0,4.1,-,-,307628,0.0091351881,0.0043385143,0.285976518,0.2654735196,0.3916365674,22.0,0.619,0.01,0.0,55.142857142857146,68.42857142857143,41.857142857142854,0.0
193,ALBANY,36001,"(42.5882713, -73.9740136)",2016,17,04/30/2016,36,23,13,0,4.1,-,-,307628,0.0040884758000000005,0.0033744,0.35114657909999997,0.2878792131,0.2048372367,13.0,0.619,0.124,0.0,48.42857142857143,57.285714285714285,39.57142857142857,0.0
194,ALBANY,36001,"(42.5882713, -73.9740136)",2016,18,05/07/2016,22,12,10,0,4.1,-,-,307628,0.0030663569,0.0018077142999999999,0.2733283812,0.1382816031,0.2246075968,2.0,0.62,0.16142857142857142,0.0,52.07142857142857,58.0,46.142857142857146,0.0
195,ALBANY,36001,"(42.5882713, -73.9740136)",2016,19,05/14/2016,13,4,9,0,4.1,-,-,307628,0.0025552974,0.0028923429,0.2786877612,0.1935037163,0.3038928556,0.0,0.62,0.09166666666666667,0.0,54.785714285714285,67.71428571428571,41.857142857142854,0.0
196,ALBANY,36001,"(42.5882713, -73.9740136)",2016,20,05/21/2016,2,1,1,0,4.1,-,-,307628,0.0030663569,0.0015064286,0.2783661984,0.18082978870000002,0.2760716787,0.0,0.62,0.0,0.0,56.42857142857143,69.0,43.857142857142854,0.0
197,ALBANY,36001,"(42.5882713, -73.9740136)",2016,40,10/08/2016,0,0,0,0,4.1,-,-,307628,0.0173760222,0.002109,0.2675402508,0.2772421667,0.40192938380000004,2.0,0.39899999999999997,0.006,0.0,59.07142857142857,69.85714285714286,48.285714285714285,0.0
198,ALBANY,36001,"(42.5882713, -73.9740136)",2016,41,10/15/2016,0,0,0,0,4.1,-,-,307628,0.0122654274,0.0053026285999999995,0.2416008514,0.2638892787,0.1832325132,0.0,0.39899999999999997,0.0033333333333333335,0.0,51.0,63.42857142857143,38.57142857142857,0.0
199,ALBANY,36001,"(42.5882713, -73.9740136)",2016,42,10/22/2016,2,1,1,0,4.1,-,-,307628,0.010540601699999999,0.0018077142999999999,0.39016286570000003,0.3849705515,0.1375772485,1.0,0.39899999999999997,0.45,0.0,57.642857142857146,66.71428571428571,48.57142857142857,0.0
200,ALBANY,36001,"(42.5882713, -73.9740136)",2016,43,10/29/2016,0,0,0,0,4.1,-,-,307628,0.0089435408,0.0,0.285976518,0.42457657530000004,0.21492623489999998,1.0,0.39899999999999997,0.165,0.24285714285714285,42.42857142857143,48.714285714285715,36.142857142857146,0.14285714285714285
201,ALBANY,36001,"(42.5882713, -73.9740136)",2016,44,11/05/2016,1,1,0,0,4.1,-,-,307628,0.0066437732,0.0037961999999999996,0.318990299,0.2938766967,0.2256266875,1.0,0.39899999999999997,0.018333333333333333,0.0,45.785714285714285,55.714285714285715,35.857142857142854,0.0
202,ALBANY,36001,"(42.5882713, -73.9740136)",2016,45,11/12/2016,1,1,0,0,4.1,-,-,307628,0.0057494191,0.0021692571,0.1591735867,0.262757678,0.15663424509999999,2.0,0.52,0.03833333333333334,0.0,41.785714285714285,52.714285714285715,30.857142857142858,0.0
203,ALBANY,36001,"(42.5882713, -73.9740136)",2016,46,11/19/2016,1,1,0,0,4.1,-,-,307628,0.0056216542,0.0028923429,0.22584427420000003,0.3934575566,0.2705685887,4.0,0.52,0.32142857142857145,0.08571428571428572,42.714285714285715,54.0,31.428571428571427,0.0
204,ALBANY,36001,"(42.5882713, -73.9740136)",2016,47,11/26/2016,2,1,1,0,4.1,-,-,307628,0.004599535300000001,0.0025308,0.1627107775,0.2773553268,0.0756165321,0.0,0.52,0.030000000000000006,0.0,35.42857142857143,40.0,30.857142857142858,0.0
205,ALBANY,36001,"(42.5882713, -73.9740136)",2016,48,12/03/2016,4,1,3,0,4.1,-,-,307628,0.0044717704,0.0043385143,0.1646401543,0.3934575566,0.2797404053,2.0,0.52,0.124,0.0,39.357142857142854,46.714285714285715,32.0,0.0
206,ALBANY,36001,"(42.5882713, -73.9740136)",2016,49,12/10/2016,0,0,0,0,4.1,-,-,307628,0.0056216542,0.0037961999999999996,0.21866270489999998,0.3326906,0.2172701436,3.0,0.564,0.07,0.7000000000000001,30.214285714285715,37.0,23.428571428571427,0.2857142857142857
207,ALBANY,36001,"(42.5882713, -73.9740136)",2016,50,12/17/2016,2,1,1,0,4.1,-,-,307628,0.0068993029,0.005784685699999999,0.32949468379999997,0.3281641973,0.3487328477,0.0,0.564,0.17200000000000001,1.375,26.142857142857142,34.285714285714285,18.0,1.2857142857142858
208,ALBANY,36001,"(42.5882713, -73.9740136)",2016,51,12/24/2016,3,3,0,0,4.1,-,-,307628,0.0062604786,0.004218,0.2461027307,0.4997148604,0.2996126745,16.0,0.564,0.02,0.2333333333333333,29.0,37.0,21.0,0.0
209,ALBANY,36001,"(42.5882713, -73.9740136)",2016,52,01/02/2016,0,0,0,0,4.1,-,-,307628,0.0031941216999999997,0.0038564571000000002,0.32949468379999997,0.6416175858,0.29247903940000003,19.0,0.564,0.07666666666666667,0.4800000000000001,31.5,38.833333333333336,24.166666666666668,0.5
210,ALBANY,36001,"(42.5882713, -73.9740136)",2016,52,12/31/2016,16,12,4,0,4.1,-,-,307628,0.0201229669,0.017173285700000002,0.20869425809999997,0.6090274862,0.44279492200000004,29.0,0.564,0.07666666666666667,0.4800000000000001,31.5,38.833333333333336,24.166666666666668,0.5
211,ALBANY,36001,"(42.5882713, -73.9740136)",2017,1,01/07/2017,19,17,2,0,4.2,-,-,307717,0.019164730300000002,0.012654,0.40934944619999997,0.8826485306999999,0.5136217277,30.0,0.591,0.12,0.13333333333333333,24.071428571428573,30.857142857142858,17.285714285714285,0.42857142857142855
212,ALBANY,36001,"(42.5882713, -73.9740136)",2017,2,01/14/2017,29,25,4,0,4.2,-,-,307717,0.0194202601,0.010846285700000001,0.38576817409999997,0.4919068157,0.2804537688,48.0,0.591,0.062,0.0,30.071428571428573,38.714285714285715,21.428571428571427,0.0
213,ALBANY,36001,"(42.5882713, -73.9740136)",2017,3,01/21/2017,30,28,2,0,4.2,-,-,307717,0.0201229669,0.014100171399999998,0.3993809993,0.3684491815,0.1659079708,54.0,0.591,0.21666666666666667,0.016666666666666666,35.57142857142857,41.42857142857143,29.714285714285715,0.0
214,ALBANY,36001,"(42.5882713, -73.9740136)",2017,4,01/28/2017,48,38,9,1,4.2,-,-,307717,0.021720027700000002,0.0183181714,0.5027098461999999,0.6110643674,0.3917384765,63.0,0.591,0.36750000000000005,0.475,35.5,39.857142857142854,31.142857142857142,0.5714285714285714
215,ALBANY,36001,"(42.5882713, -73.9740136)",2017,5,02/04/2017,54,44,10,0,4.2,-,-,307717,0.021464498,0.021692571400000003,0.8039070035,0.6762445666,0.43413265079999996,74.0,0.591,0.04,1.0,25.428571428571427,32.857142857142854,18.0,0.42857142857142855
216,ALBANY,36001,"(42.5882713, -73.9740136)",2017,6,02/11/2017,63,57,6,0,4.2,-,-,307717,0.025297444,0.0361542857,0.6752818829,0.5003938207999999,0.31387994469999997,92.0,0.611,0.34500000000000003,3.483333333333333,26.071428571428573,33.0,19.142857142857142,4.428571428571429
217,ALBANY,36001,"(42.5882713, -73.9740136)",2017,7,02/18/2017,74,65,9,0,4.2,-,-,307717,0.0229976764,0.025308,0.5103201658,0.5384156037,0.3023642195,52.0,0.611,0.0033333333333333335,0.0,31.071428571428573,39.857142857142854,22.285714285714285,7.0
218,ALBANY,36001,"(42.5882713, -73.9740136)",2017,8,02/25/2017,92,74,18,0,4.2,-,-,307717,0.018462023600000002,0.016872,0.49295577450000005,0.5132940686,0.4642977364,42.0,0.611,0.23666666666666666,0.0,44.285714285714285,56.42857142857143,32.142857142857146,0.42857142857142855
219,ALBANY,36001,"(42.5882713, -73.9740136)",2017,9,03/04/2017,52,39,13,0,4.2,-,-,307717,0.0099656598,0.0060257143,0.4033469405,0.4354399418,0.16203542599999998,18.0,0.611,0.0075,0.03333333333333333,35.07142857142857,46.714285714285715,23.428571428571427,0.0
220,ALBANY,36001,"(42.5882713, -73.9740136)",2017,10,03/11/2017,42,30,12,0,4.2,-,-,307717,0.010796131399999999,0.008436,0.39016286570000003,0.305984824,0.3717642982,35.0,0.621,0.045,0.0,30.714285714285715,39.857142857142854,21.571428571428573,0.0
221,ALBANY,36001,"(42.5882713, -73.9740136)",2017,11,03/18/2017,18,10,8,0,4.2,-,-,307717,0.0034496515000000004,0.005483399999999999,0.4124578866,0.23842826329999997,0.2376519582,20.0,0.621,0.316,3.4,25.357142857142858,34.0,16.714285714285715,9.571428571428571
222,ALBANY,36001,"(42.5882713, -73.9740136)",2017,12,03/25/2017,35,15,20,0,4.2,-,-,307717,0.0044717704,0.0028923429,0.4456860427,0.24951795,0.34852902950000003,35.0,0.621,0.047142857142857146,0.05714285714285715,33.0,42.57142857142857,23.428571428571427,4.142857142857143
223,ALBANY,36001,"(42.5882713, -73.9740136)",2017,13,04/01/2017,20,9,11,0,4.2,-,-,307717,0.006324361,0.0092193429,0.49392046289999997,0.38700743270000004,0.226238142,21.0,0.621,0.28857142857142853,0.2857142857142857,40.642857142857146,48.142857142857146,33.142857142857146,0.2857142857142857
224,ALBANY,36001,"(42.5882713, -73.9740136)",2017,14,04/08/2017,35,13,22,0,4.2,-,-,307717,0.0068993029,0.0078334286,0.4669091876,0.3734282245,0.2598681361,18.0,0.631,0.322,0.0,45.142857142857146,54.142857142857146,36.142857142857146,0.0
225,ALBANY,36001,"(42.5882713, -73.9740136)",2017,15,04/15/2017,21,7,14,0,4.2,-,-,307717,0.006324361,0.0025308,0.4165310154,0.34049864469999996,0.42037492600000004,9.0,0.631,0.024285714285714282,0.0,59.142857142857146,73.0,45.285714285714285,0.0
226,ALBANY,36001,"(42.5882713, -73.9740136)",2017,16,04/22/2017,18,6,12,0,4.2,-,-,307717,0.0025552974,0.0021692571,0.2627168087,0.3298615983,0.2921733122,4.0,0.631,0.11,0.0,51.714285714285715,60.285714285714285,43.142857142857146,0.0
227,ALBANY,36001,"(42.5882713, -73.9740136)",2017,17,04/29/2017,9,2,7,0,4.2,-,-,307717,0.0015331784,0.0027115714,0.3762284776,0.2712446831,0.1743664238,5.0,0.631,0.052000000000000005,0.0,59.142857142857146,69.14285714285714,49.142857142857146,0.0
228,ALBANY,36001,"(42.5882713, -73.9740136)",2017,18,05/06/2017,4,0,4,0,4.2,-,-,307717,0.0022358852,0.0012051428999999998,0.2566071155,0.2772421667,0.13900397550000002,1.0,0.643,0.44166666666666665,0.0,53.285714285714285,62.0,44.57142857142857,0.0
229,ALBANY,36001,"(42.5882713, -73.9740136)",2017,19,05/13/2017,5,1,4,0,4.2,-,-,307717,0.0015331784,0.0007230857000000001,0.41545913939999995,0.3483066894,0.4001969295,0.0,0.643,0.168,0.0,49.57142857142857,57.857142857142854,41.285714285714285,0.0
230,ALBANY,36001,"(42.5882713, -73.9740136)",2017,20,05/20/2017,1,1,0,0,4.2,-,-,307717,0.0015970609,0.0014461714000000001,0.2062289433,0.2998741803,0.51117591,0.0,0.643,0.03428571428571429,0.0,64.85714285714286,78.85714285714286,50.857142857142854,0.0
